timer,fight_result,has_round_started,is_round_over,p1_id,p1_health,p1_x,p1_y,p1_jumping,p1_crouching,p1_in_move,p1_move_id,p2_id,p2_health,p2_x,p2_y,p2_jumping,p2_crouching,p2_in_move,p2_move_id,p1_btn_up,p1_btn_down,p1_btn_right,p1_btn_left,p1_btn_Y,p1_btn_B,p1_btn_X,p1_btn_A,p1_btn_L,p1_btn_R,p2_btn_up,p2_btn_down,p2_btn_right,p2_btn_left,p2_btn_Y,p2_btn_B,p2_btn_X,p2_btn_A,p2_btn_L,p2_btn_R
26,NOT_OVER,False,False,7,153,14,134,True,False,False,6,4,4,392,168,False,False,True,18,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,P1_WIN,True,True,0,104,212,45,False,True,False,7,3,42,70,185,False,True,True,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
69,P2_WIN,True,False,3,116,411,68,False,True,True,3,8,175,400,109,True,False,True,10,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
60,NOT_OVER,False,False,7,60,308,115,True,False,False,10,2,75,319,60,True,True,False,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,P2_WIN,True,True,2,122,376,220,False,True,False,4,5,38,185,75,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
63,NOT_OVER,False,True,6,166,139,168,False,True,False,0,1,118,446,64,False,False,False,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
20,P1_WIN,False,True,9,38,292,194,False,True,True,5,7,52,80,130,True,False,True,13,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
20,NOT_OVER,True,True,4,25,233,60,False,False,True,5,8,71,175,230,False,True,True,6,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
16,P2_WIN,False,False,2,92,350,67,False,True,True,2,1,17,165,121,False,False,False,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
21,P1_WIN,True,False,3,90,433,203,False,False,True,13,2,2,303,225,True,False,False,2,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
24,P1_WIN,True,True,9,109,28,104,False,True,True,13,3,76,344,138,False,True,False,17,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
17,P2_WIN,False,False,11,81,217,242,False,False,False,8,11,90,203,63,False,False,False,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
80,P2_WIN,True,False,8,32,189,182,False,False,True,9,10,6,39,192,False,False,True,6,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
41,P1_WIN,True,False,7,40,357,81,True,True,False,2,11,93,228,154,True,False,True,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
82,P1_WIN,False,True,9,154,112,190,False,True,False,19,10,146,251,3,True,False,True,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
18,P1_WIN,True,True,0,20,18,202,True,False,False,17,0,28,27,226,False,True,False,11,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
22,P2_WIN,True,False,2,165,283,204,False,True,True,11,7,23,380,108,True,False,True,2,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
55,P2_WIN,True,True,2,128,96,231,False,True,False,11,3,74,250,3,True,False,True,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
60,P1_WIN,False,True,11,62,153,34,False,False,False,2,2,132,348,50,True,False,True,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
47,P1_WIN,False,True,8,16,226,210,True,True,False,4,10,88,156,170,True,True,True,9,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
2,NOT_OVER,False,False,2,110,408,230,True,True,True,1,4,73,106,130,True,True,False,2,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False
83,P1_WIN,True,True,11,91,51,23,True,True,False,2,8,92,365,157,False,False,False,14,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
99,NOT_OVER,False,True,11,56,312,24,False,False,True,1,5,34,449,71,False,False,False,6,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
75,P2_WIN,False,True,4,48,322,212,True,False,False,1,8,74,218,28,True,False,True,15,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1,NOT_OVER,False,True,6,151,139,12,True,False,False,5,10,95,362,218,True,False,True,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93,P1_WIN,True,True,8,17,11,210,True,True,False,10,7,9,312,98,True,False,False,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,P2_WIN,False,True,9,159,411,2,False,False,False,8,1,30,276,198,True,True,True,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,P1_WIN,False,True,4,68,415,83,False,False,False,9,4,132,68,243,False,False,True,14,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,P1_WIN,False,True,10,50,69,147,False,False,True,13,9,145,242,17,True,False,True,5,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False
28,P2_WIN,False,True,11,64,371,121,True,False,True,5,10,50,379,80,False,True,True,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
70,P1_WIN,True,True,7,3,236,215,False,True,False,1,9,136,246,217,False,True,False,1,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
57,P1_WIN,False,True,7,59,426,198,True,False,True,11,10,52,418,68,True,True,False,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
63,P1_WIN,True,True,11,34,445,246,True,False,False,14,6,116,444,70,False,True,False,6,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
10,P2_WIN,False,True,1,89,29,220,False,False,False,14,6,61,188,181,True,True,True,10,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
31,NOT_OVER,False,True,4,2,130,52,True,False,False,2,7,151,433,161,False,True,False,4,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
43,P2_WIN,True,True,9,131,372,166,True,False,True,16,1,103,85,72,True,True,False,7,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
60,P1_WIN,True,True,11,100,324,185,False,False,True,8,8,46,55,133,False,False,False,16,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
99,NOT_OVER,True,True,4,83,266,190,False,False,True,12,3,54,439,209,False,False,False,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
73,P1_WIN,False,True,6,4,435,163,False,False,True,1,5,145,16,62,False,True,False,6,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
55,NOT_OVER,False,False,10,165,394,112,False,False,False,0,2,50,420,176,False,False,True,15,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,P2_WIN,False,True,11,52,387,128,True,False,False,13,6,137,203,207,True,True,False,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94,NOT_OVER,True,False,7,38,216,187,True,False,True,15,1,98,162,112,True,True,False,7,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
56,P1_WIN,True,False,3,44,348,238,True,True,False,19,4,78,387,205,False,False,True,11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,P1_WIN,False,True,0,122,204,70,True,False,True,13,9,16,92,245,True,False,True,19,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
47,P1_WIN,True,True,4,73,11,235,True,False,True,13,7,18,16,164,False,False,True,6,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
70,P2_WIN,True,True,1,29,132,13,False,False,True,16,7,120,255,219,False,True,True,6,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,P2_WIN,False,True,8,128,59,12,True,False,False,0,0,142,386,248,False,True,False,18,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
79,NOT_OVER,True,False,4,92,259,223,True,True,True,7,1,85,146,174,True,False,False,14,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97,NOT_OVER,True,False,3,130,46,145,True,True,True,0,1,42,301,227,False,True,True,9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21,P2_WIN,True,False,6,156,173,94,True,False,False,5,7,78,384,113,False,True,True,14,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
45,P1_WIN,False,False,6,39,405,181,False,False,False,12,4,157,385,36,False,True,True,2,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
87,P1_WIN,False,True,4,48,327,189,False,False,True,6,4,46,200,28,True,False,True,15,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
83,NOT_OVER,False,True,0,49,393,81,True,False,True,7,0,5,20,6,False,False,True,10,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,P2_WIN,True,True,1,150,37,90,False,False,False,7,7,24,199,148,False,False,True,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,P1_WIN,False,False,9,25,43,122,True,False,True,4,4,17,189,105,True,True,True,5,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
24,NOT_OVER,False,False,1,132,104,210,False,False,False,10,11,111,380,214,False,False,True,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,P1_WIN,False,False,8,154,396,245,False,False,True,6,4,136,198,1,True,True,True,8,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
39,P2_WIN,False,False,0,111,22,4,False,True,False,17,11,144,357,226,True,True,False,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,NOT_OVER,True,False,1,35,449,233,True,True,True,18,0,71,48,186,True,True,False,12,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
33,NOT_OVER,False,False,9,151,105,135,False,False,False,8,7,0,403,36,False,False,False,10,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,NOT_OVER,False,False,3,10,162,229,False,True,True,13,2,148,55,168,False,True,False,18,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
21,P1_WIN,True,False,5,164,425,165,False,False,True,13,9,81,335,217,False,False,False,4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,P1_WIN,False,False,11,157,92,249,True,False,True,0,8,79,392,14,False,True,False,19,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
71,P2_WIN,False,True,5,16,428,85,True,False,False,7,8,175,98,73,False,True,False,8,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
47,P2_WIN,False,False,5,152,274,103,True,False,True,5,2,82,130,151,True,True,True,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False
3,P1_WIN,True,True,7,33,74,76,True,True,True,1,6,90,332,62,True,True,False,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
26,NOT_OVER,False,True,6,82,210,112,True,True,True,10,3,97,163,72,False,True,True,7,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
51,NOT_OVER,False,False,1,151,76,175,True,True,False,8,5,97,177,212,False,True,False,8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
32,NOT_OVER,True,True,11,44,143,87,False,True,True,2,0,149,104,64,False,True,True,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
26,NOT_OVER,True,True,9,40,314,154,True,False,True,4,0,39,216,177,False,False,True,12,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
12,P2_WIN,False,True,1,119,417,108,False,True,True,7,4,152,173,160,False,False,True,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
73,P1_WIN,False,True,10,64,150,1,False,False,False,13,10,21,348,121,False,True,False,5,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,NOT_OVER,False,True,7,80,156,6,False,True,False,10,9,42,217,173,True,False,False,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
13,P1_WIN,True,False,11,1,14,110,False,False,False,11,8,164,24,168,False,False,False,14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,P1_WIN,False,False,6,63,214,31,True,False,False,8,9,58,7,36,False,True,False,11,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
39,NOT_OVER,True,False,9,94,428,77,False,False,False,3,2,113,227,157,False,False,False,19,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
32,NOT_OVER,True,False,0,55,215,31,False,True,True,9,11,81,330,102,False,True,True,8,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
33,NOT_OVER,False,True,9,175,174,47,False,True,True,16,5,173,165,79,True,False,True,7,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
79,P1_WIN,True,False,9,110,407,59,True,False,False,17,11,128,331,130,True,False,False,13,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
71,NOT_OVER,False,False,5,134,101,47,False,True,True,19,2,119,220,87,False,True,False,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
28,NOT_OVER,False,True,0,79,239,231,True,False,True,9,2,146,246,103,True,False,True,10,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5,P1_WIN,True,False,10,141,257,213,False,False,True,10,11,9,196,206,True,True,True,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
58,NOT_OVER,False,False,3,55,350,115,False,True,True,17,0,147,175,56,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5,P2_WIN,False,False,2,40,8,94,False,True,True,16,10,74,394,160,True,True,False,15,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
82,P1_WIN,True,True,1,35,13,244,False,False,False,8,8,120,258,130,False,False,True,16,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,P2_WIN,False,True,6,99,394,148,True,False,False,16,5,145,195,69,True,False,False,6,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
78,P1_WIN,False,True,0,99,183,191,True,False,True,3,8,168,241,92,True,True,True,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
92,NOT_OVER,False,True,8,168,437,170,False,False,True,17,5,154,113,46,True,True,True,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
96,P2_WIN,True,True,8,110,410,129,True,False,False,18,5,20,30,6,False,True,True,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
72,P1_WIN,True,False,8,96,188,185,True,True,True,13,3,90,171,158,False,True,True,15,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
94,NOT_OVER,True,True,6,137,364,149,True,True,False,12,11,38,282,59,True,False,False,16,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
84,P1_WIN,False,True,6,6,442,94,True,True,True,12,3,165,255,58,False,True,False,18,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
23,P2_WIN,True,True,0,89,43,243,True,False,False,8,11,12,84,214,True,False,True,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86,P1_WIN,False,False,8,143,193,65,False,True,False,17,2,126,361,116,True,True,True,14,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
85,P2_WIN,True,True,10,130,285,249,False,False,True,16,0,4,362,84,True,True,True,6,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
20,NOT_OVER,False,False,8,39,319,152,True,True,True,11,5,109,372,205,True,False,False,19,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89,P1_WIN,False,False,6,16,334,195,False,True,False,18,1,39,73,199,False,False,True,8,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
38,NOT_OVER,True,False,10,165,394,227,False,False,True,1,10,68,221,18,True,False,False,17,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
20,P2_WIN,True,True,2,155,69,182,False,True,True,3,3,175,180,234,True,True,False,10,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
49,P1_WIN,False,False,4,88,361,77,False,True,False,17,11,78,437,93,True,False,False,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
91,P1_WIN,False,False,8,28,206,54,False,True,True,1,4,25,266,101,False,False,False,15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95,P2_WIN,False,True,3,91,22,130,True,False,False,9,3,41,339,67,False,True,False,8,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
84,NOT_OVER,False,True,3,85,131,165,False,True,False,1,4,14,238,26,True,False,False,5,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
51,NOT_OVER,True,True,6,68,292,1,True,True,True,7,8,21,235,162,True,False,True,9,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
44,P2_WIN,True,True,4,72,258,93,False,True,False,15,5,53,77,246,True,False,False,18,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
43,P1_WIN,False,True,6,154,332,138,False,True,True,12,5,21,154,96,False,True,False,15,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
39,NOT_OVER,False,True,4,83,73,184,False,False,True,9,6,121,145,64,True,False,True,12,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,P2_WIN,True,True,1,63,70,237,True,False,False,5,2,15,54,216,True,True,False,17,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89,P2_WIN,False,False,8,122,120,140,True,False,False,11,4,76,379,24,True,True,True,8,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
47,NOT_OVER,False,True,10,72,80,37,False,False,True,11,3,82,289,199,False,False,False,8,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
98,P1_WIN,True,False,4,104,384,79,True,False,True,17,2,43,32,190,False,True,False,7,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
48,P2_WIN,True,False,5,128,137,73,False,False,False,17,1,128,195,76,True,False,True,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
56,NOT_OVER,False,True,11,153,176,34,False,True,False,14,5,93,29,208,False,True,False,17,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
33,P1_WIN,False,True,11,91,433,106,False,True,False,18,10,154,173,59,False,False,True,4,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
33,P1_WIN,True,False,3,85,329,39,False,False,False,19,2,139,161,212,True,False,False,7,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
28,NOT_OVER,True,False,11,9,281,71,True,False,False,11,9,64,250,17,True,False,True,15,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
28,P2_WIN,True,False,3,89,77,41,True,True,False,3,0,131,265,27,False,True,True,5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,P2_WIN,False,True,4,45,373,30,True,True,True,14,10,64,397,63,False,True,False,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
47,NOT_OVER,True,True,0,140,355,202,False,True,True,10,10,68,225,4,True,False,True,16,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
68,NOT_OVER,True,True,11,103,318,209,False,False,False,19,0,1,161,105,True,False,False,19,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
91,P1_WIN,False,False,0,115,274,47,True,False,False,3,2,4,413,136,False,True,True,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,P1_WIN,False,False,9,44,377,153,True,False,True,10,8,175,349,139,False,False,False,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,NOT_OVER,False,True,6,157,397,90,True,True,True,14,3,140,120,179,True,True,False,19,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78,P2_WIN,False,True,10,64,6,219,True,True,True,8,9,148,55,157,True,True,True,2,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False
6,P2_WIN,False,True,1,145,76,5,True,False,True,11,11,167,273,192,True,True,True,19,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
25,NOT_OVER,True,False,5,49,80,140,False,False,False,10,7,54,20,171,False,False,False,15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,P1_WIN,False,True,1,32,178,201,False,True,True,8,6,59,187,142,False,False,False,18,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
81,P2_WIN,False,True,0,174,112,186,False,False,True,10,3,23,155,118,True,False,True,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,P1_WIN,True,True,5,85,247,190,False,True,True,10,8,169,425,192,False,True,False,2,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
42,P1_WIN,True,False,0,145,309,70,True,False,False,7,1,1,390,36,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
70,P2_WIN,False,False,9,58,392,191,True,True,False,4,10,84,206,9,False,False,False,10,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
26,NOT_OVER,False,False,8,155,320,195,False,True,False,19,1,146,12,237,True,True,True,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
40,P2_WIN,False,False,9,99,407,52,False,True,False,16,6,83,242,81,True,True,True,17,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
5,P1_WIN,True,False,10,166,131,59,False,True,True,15,8,86,19,171,True,False,True,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,NOT_OVER,False,False,5,175,177,182,True,False,True,12,10,125,405,171,False,True,True,14,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
59,P2_WIN,True,True,10,132,157,47,False,False,False,4,10,33,175,159,True,False,True,1,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
33,NOT_OVER,False,True,10,24,303,44,False,False,True,14,1,138,66,80,True,False,False,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
16,P1_WIN,True,False,5,56,346,206,False,True,True,2,8,43,407,131,False,False,False,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
40,P2_WIN,False,False,4,84,218,178,True,True,False,6,10,10,89,187,True,False,False,9,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
70,P1_WIN,False,True,10,166,333,223,False,True,True,11,7,80,408,194,False,True,False,15,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
91,P2_WIN,False,True,6,40,376,172,True,True,False,3,2,146,104,91,True,False,False,16,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,NOT_OVER,True,True,0,2,60,193,True,False,True,11,6,90,253,44,True,True,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
42,P2_WIN,True,True,8,132,55,36,True,False,True,18,7,148,264,142,False,True,True,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,P1_WIN,True,False,11,17,99,38,True,False,False,3,11,90,136,49,True,False,False,18,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
48,P2_WIN,True,True,3,111,223,52,False,True,True,15,9,111,260,187,False,False,False,17,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
35,NOT_OVER,True,False,7,80,396,66,True,False,True,16,7,77,424,103,True,True,False,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,P2_WIN,False,True,11,57,356,145,False,True,False,11,8,36,233,67,True,True,False,11,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,NOT_OVER,False,True,1,85,418,207,False,True,False,19,4,160,81,28,True,True,False,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,P2_WIN,True,False,7,173,330,80,True,True,False,6,5,149,105,150,False,True,True,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,P2_WIN,True,True,6,5,257,4,False,False,False,2,1,100,270,161,True,True,False,13,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
97,NOT_OVER,False,True,2,61,368,151,True,False,True,5,7,118,368,73,False,False,True,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
55,P2_WIN,False,True,8,116,196,197,True,False,False,9,6,65,84,54,False,False,True,0,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,NOT_OVER,True,False,5,148,328,60,False,True,False,7,2,123,135,88,False,True,False,1,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
81,P1_WIN,False,True,8,167,172,46,False,False,True,16,4,103,185,186,False,False,False,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
25,P1_WIN,True,False,2,49,130,66,True,False,True,11,5,84,110,50,False,True,True,4,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
92,P2_WIN,True,True,8,67,408,77,False,True,False,8,0,158,17,14,True,False,True,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
19,NOT_OVER,True,True,10,104,83,120,True,False,False,18,0,94,182,93,False,False,True,7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
62,NOT_OVER,True,False,4,27,399,207,False,True,True,10,11,28,257,123,False,True,True,8,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,NOT_OVER,True,True,3,82,382,144,False,False,True,15,1,120,38,237,True,True,True,0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
96,NOT_OVER,True,True,11,30,415,161,False,True,True,12,8,118,211,197,False,False,True,18,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
